backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
36,three artists from jamaica martinique  germany create an installation examining the strained human relationship to marine ecosystems,Installations,the United States,NLS (New Local Space),13000.0,"Kingston, Jamaica",NLS 2016 Summer Residency: Gumbs | Lindo | Winterling,2449.0,nls 2016 summer residency gumbs lindo winterling,False,False,failed,https://www.kickstarter.com/projects/nlskingston/nls-2016-summer-residency-gumbs-lindo-winterling?ref=discovery_category_newest,2449.0,8,37,37
4,a series of pieces similar to the original project image using metals for the background and different positions for the central figure,Mixed Media,the United States,Nicoline von Finck,2000.0,"Manhattan, NY",3D Multimedia Collage Series,305.0,3d multimedia collage series,False,False,failed,https://www.kickstarter.com/projects/325835767/3d-multimedia-collage-series?ref=discovery_category_newest,305.0,0,30,30
19,i will create a kiosk with objects that reflect represent and identify local communities living in good and difficult economic times,Conceptual Art,the United States,Elaine Angelopoulos,500.0,"Brooklyn, NY",When The Ground Breaks II,665.0,when the ground breaks ii,True,False,successful,https://www.kickstarter.com/projects/1399894388/when-the-ground-breaks-ii?ref=discovery_category_newest,665.0,1,17,17
32,help bring this unique kickstarter of a kickstarter video project into the world,Mixed Media,the United States,Tech Loop,150.0,"Los Angeles, CA",Kickstarter for a Kickstarter,220.01,neils kickstarter video,True,False,successful,https://www.kickstarter.com/projects/neilbarnard/neils-kickstarter-video?ref=discovery_category_newest,220.01,0,30,30
0,im here to continue my very first book project what ever happened to ryan maycomb and i need some help,Mixed Media,the United States,Trent Hoover,200.0,"Blair, NE","""What Ever Happened to Ryan Maycomb?"" Starter",0.0,what ever happened to ryan maycomb starter,False,False,failed,https://www.kickstarter.com/projects/trenthoover/what-ever-happened-to-ryan-maycomb-starter?ref=discovery_category_newest,0.0,0,30,30
46,help me get my poison ivy stickers printed and get your own 3 x 2 poison ivy sticker and other special poison ivy items,Digital Art,the United States,Melanie Collins,400.0,"Kettering, OH",Adorable Poison Ivy Chibi by Melbaka,464.0,adorable poison ivy chibi by melbaka,True,False,successful,https://www.kickstarter.com/projects/melaniecollins/adorable-poison-ivy-chibi-by-melbaka?ref=discovery_category_newest,464.0,20,14,14
87,monthly exhibitions public art initiative supports both risk and dialogue by exhibiting new works from young and emerging artist,Public Art,the United States,SprayBoothGallery,2500.0,"Kansas City, MO",Spray Booth Gallery: artist run space,2606.0,spray booth gallery artist run space,True,False,successful,https://www.kickstarter.com/projects/1923955016/spray-booth-gallery-artist-run-space?ref=discovery_category_newest,2606.0,15,30,30
3,i am building 12feet long 10 feet tall remote control pirate ship,Performance Art,the United States,Klaus Klaudiusz Marczuk,150000.0,"Chicago, IL",Memory of pirate ships,11.0,memory of pirate ships,False,False,failed,https://www.kickstarter.com/projects/1276573130/memory-of-pirate-ships?ref=discovery_category_newest,11.0,0,60,60
159,a series of bunny pun inspired hard enamel pins,Digital Art,the United States,SleepyGhostie,520.0,"Chicago, IL",Bunnybun Pins,3320.0,bunnybun pins,True,False,successful,https://www.kickstarter.com/projects/jilsuri/bunnybun-pins?ref=discovery_category_newest,3320.0,40,30,30
6650,avas demon is a webcomic about a girl named ava and the demon haunting her help me continue her adventures,Webcomics,the United States,Michelle Czajkowski,25000.0,"New York, NY",Ava's Demon: Reborn,530310.34,avas demon reborn,True,True,successful,https://www.kickstarter.com/projects/avas-demon-reborn/avas-demon-reborn?ref=discovery_category_newest,530310.34,41,29,29
6,im an artist producing sculptures representing the reprehensible,Sculpture,the United States,Justin B.,30000.0,"Manhattan, NY",Sculptures of a Dictator (Canceled),535.0,sculptures of a dictator,False,False,canceled,https://www.kickstarter.com/projects/1062357199/sculptures-of-a-dictator?ref=discovery_category_newest,535.0,3,30,3
81,the purrfect pairing of cats and teas from around the world in a calendar,Illustration,the United States,Karen Luk,2000.0,"San Jose, CA",Kit-Tea 2021 Calendar,3157.0,kit tea 2021 calendar,True,False,successful,https://www.kickstarter.com/projects/karenluk/kit-tea-2021-calendar?ref=discovery_category_newest,3157.0,120,30,30
25,an art book of iconic characters from legends myths literature history and folklore uniquely interpreted by medamon bowie,Illustration,the United States,DAMON BOWIE,1500.0,"New Orleans, LA",Iconic Volume 1,2090.0,iconic volume 1,True,False,successful,https://www.kickstarter.com/projects/iconicbook/iconic-volume-1?ref=discovery_category_newest,2090.0,58,26,26
81,artfarm is an art installation that combines an art project and a communal green space it is being constructed using waste material by afhny studio ,Public Art,the United States,Artist Build Collaborative,2500.0,"Bronx, NY",ARTfarm - an art and urban farming project,2595.0,artfarm an art and urban farming project,True,True,successful,https://www.kickstarter.com/projects/artistbuild/artfarm-an-art-and-urban-farming-project?ref=discovery_category_newest,2595.0,1,30,30
37,follow the dark gun into its past and future in this two part issue that ends vol 1 of the dark gun saga,Comic Books,the United States,Matt Durand,1500.0,"New Haven, CT",The Dark Gun #5,1500.0,the dark gun 5,True,False,successful,https://www.kickstarter.com/projects/1762434907/the-dark-gun-5?ref=discovery_category_newest,1500.0,13,14,14
117,a series of contemporary day of the dead watercolor portraits,Painting,the United States,Rachael Rossman,1500.0,"Salem, OR",Dia de los Muertos (Day of The Dead) Portrait Series,10862.42,dia de los muertos day of the dead portrait series,True,True,successful,https://www.kickstarter.com/projects/rachaelrossman/dia-de-los-muertos-day-of-the-dead-portrait-series?ref=discovery_category_newest,10862.42,0,30,30
1,watch what you want to watch reach who you need to reach  local relevant content through online tv in columbus ohio,Television,the United States,Nate Campbell,10000.0,"Columbus, OH",Columbus-TV.com,1.0,columbus tvcom,False,False,failed,https://www.kickstarter.com/projects/578928367/columbus-tvcom?ref=discovery_category_newest,1.0,193,30,30
